2.1.0	2.1.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
βασιλείαν	βασιλεία	{Case: [accusative], Gender: [feminine], Number: [singular]}	a kingdom, dominion
Μυκήναις	Μυκήνη	{Case: [dative], Gender: [feminine], Number: [plural]}	Mycene, Mycenae
Ἑρμιόνην	Ἑρμιόνη	{Case: [accusative], Gender: [masculine], Number: [singular]}	Hermione
2.17.0	2.17.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Croesus	Croesus	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.17.1	2.17.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Λυδῶν	Λυδός	{Case: [genitive], Gender: [masculine], Number: [plural]}	(adj) Lydian; (subst) Lydus, their mythical ancestor
Βουλόμενος	ἀούλομαι	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	
πρέσβεις	πρέσβος	{Case: [accusative], Gender: [masculine], Number: [plural]}	an object of reverence
Περσικὴν	Περσικός	{Case: [accusative], Degree: [positive], Gender: [feminine], Number: [singular]}	Persian
ές	τίνω	{Aspect: [perfective], Number: [singular], Tense: [past], VerbForm: [infinitive], Voice: [active]}	to pay a price
χώραν.	χώραν	{Case: [accusative], Gender: [feminine], Number: [singular]}	
Κῦρος,	Κῦρος,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
ἀγείρας	ἀγείρω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to bring together, gather together
Μάχης	Μάχης	{Case: [genitive], Gender: [feminine], Number: [singular]}	
διέστησαν.	διΐστημι	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	set apart, separate
2.17.2	2.17.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ξυλλέγειν,	ξυλλέγω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	
ἐπανῆλθεν,	ἐπανέρχομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to go back, return
ἐπιόντι	ἔπειμι	{Case: [dative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	be there (in addition, later, set over)
ἐνιαυτῷ	ἐνιαυτός	{Case: [dative], Gender: [masculine], Number: [singular]}	year
καταστῆναι.	καταστηναίω	{Aspect: [perfective], Tense: [past], VerbForm: [infinitive], Voice: [active]}	
Κῦρος	Κῦρος	{Case: [nominative], Gender: [masculine], Number: [singular]}	Cyrus
τάχιστα	ταχέως	{Degree: [superlative]}	
μητρόπολιν.	μητρόπολις	{Case: [accusative], Gender: [feminine], Number: [singular]}	the mother-state
Ἀφικόμενός	Ἀφικόμενος	{Case: [nominative], Gender: [masculine], Number: [singular]}	
προσταχθέντα,	προστάσσω	{Aspect: [perfective], Case: [accusative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [passive]}	to order
ἱππεάς	ἱππεή	{Case: [accusative], Gender: [masculine], Number: [plural]}	
εἰσίν.	οἶσι	{Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	
Ἐμηχανήσατο	μηχανάομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to prepare, make ready
καμήλους	κάμηλος	{Case: [accusative], Gender: [feminine], Number: [plural]}	a camel
σῖτον	σῖτος	{Case: [accusative], Gender: [masculine], Number: [singular]}	grain
σκεύη	σκεῦος	{Case: [accusative], Gender: [neuter], Number: [plural]}	a vessel
ἀντικατέστησεν	ἀντικαθίστημι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to lay down
ἀεί,	ἀεί,	{}	
ἀνεχόμενοι	ἀνέχω	{Case: [nominative], Gender: [masculine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [middle]}	to hold up; (mid.) endure, put up with
ἱδεάν	ἱδεά	{Case: [accusative], Gender: [feminine], Number: [singular]}	
ὀσμῆς	ὀσμή	{Case: [genitive], Gender: [feminine], Number: [singular]}	a smell, scent, odour
ὀσφραινόμενοι.	ὀσφραίνομαι	{Case: [nominative], Gender: [masculine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [middle]}	to catch scent of, smell, scent, track
2.17.3	2.17.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἀνεστρέφοντο,	ἀναστρέφω	{Case: [genitive], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to turn upside down, upset
πυρὰν	πυρά	{Case: [accusative], Gender: [feminine], Number: [singular]}	(n.pl.) watch-fires
ἀνεβίβασεν	ἀναβιβάζω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to make go up, cause to mount
πέδαις	πέδη	{Case: [dative], Gender: [feminine], Number: [plural]}	a fetter
πυράν.	πυράνη	{Case: [accusative], Gender: [feminine], Number: [singular]}	
ἐπεκαλέσατο	ἐπικαλέω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to call upon
ἐπιβοηθεῖν,	ἐπιβοάω	{Aspect: [perfective], Tense: [past], VerbForm: [infinitive], Voice: [active]}	to call upon
ἐδεδώκει.	ἐδδίδωμι	{Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [active]}	
εὐχομένου	εὔχομαι	{Case: [genitive], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	to pray, offer prayers, pay one's vows, make a vow
ὄμβρον	ὄμβρος	{Case: [accusative], Gender: [masculine], Number: [singular]}	storm of rain, thunder-storm
ἔσβεσεν.	σβέννυμι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to quench, put out
αἰσθόμενος	αἰστάω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	
2.18.0	2.18.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Cyclops	Cyclops	{Case: [genitive], Gender: [masculine], Number: [singular]}	
2.18.1	2.18.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Ὀδυσσεὺς	Ὀδυσσεύς	{Case: [nominative], Gender: [masculine], Number: [singular]}	Odysseus
ξυνεστράτευσε	ξυστράτω	{Aspect: [perfective], Mood: [imperative], Number: [singular], Person: [second], Tense: [past], VerbForm: [finite], Voice: [active]}	
Τροίαν,	Τροίαν	{Case: [accusative], Gender: [feminine], Number: [singular]}	
πανύστατος	πανύστατος	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	last of all
ναύταις	ναύτης	{Case: [dative], Gender: [masculine], Number: [plural]}	a sailor, seaman; a fellow sailor
περιπλανηθεὶς	περιπλανάω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	
2.18.2	2.18.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
πλανώμενος	πλανάω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	to make to wander, lead wandering about
Κυκλώπων	Κύκλωπος	{Case: [genitive], Gender: [masculine], Number: [plural]}	
ὁρμίσαντες	ὁρμίζω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [active]}	to bring to a safe anchorage, bring into harbour, to moor, anchor
ἠπείρου	ἤπειρος	{Case: [genitive], Gender: [feminine], Number: [singular]}	terra-firma, the land
ὑστεραίᾳ	ὑστεραῖος	{Case: [dative], Degree: [positive], Gender: [feminine], Number: [singular]}	on the day after, the next day
πορθμὸν	πορθμός	{Case: [accusative], Gender: [masculine], Number: [singular]}	a ferry
διέβησαν	διαβαίνω	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to cross (a river, etc.); to stand with feet apart
Πολυφήμου	Πολύφημος	{Case: [genitive], Gender: [masculine], Number: [singular]}	Polyphemus
ἄντρον,	ἄντρων	{Case: [accusative], Gender: [neuter], Number: [singular]}	
κενὸν	κενός	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [singular]}	empty
ἐφεῦρον.	φεύρω	{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἄντρῳ·	ἄντρον	{Case: [dative], Gender: [neuter], Number: [singular]}	a cave, grot, cavern
προσουδίσας	προσουδίζω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to dash to earth
Ἠπόρει	Ἠπόραι	{Case: [nominative], Gender: [masculine], Number: [singular]}	
ἐμηχανήσατο·	ἐμηχανάομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	
οἶνον	οἶνος	{Case: [accusative], Gender: [masculine], Number: [singular]}	wine
πήρα	πήρα	{Case: [dative], Gender: [feminine], Number: [singular]}	a leathern pouch, a wallet, scrip
ὅνπερ	ὅσπ	{Case: [accusative], Gender: [masculine], Number: [singular], PrononimalType: [relative]}	
καταπιὼν	καταπίνω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to gulp, swallow down
ἐκοιμήθη.	κοιμάομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	sleep
σταυρόν	σταυρός	{Case: [accusative], Gender: [masculine], Number: [singular]}	an upright pale
ἀκονήσας	ἀκονάω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to sharpen, whet
σκληρὸν	σκληρός	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [singular]}	hard
ἔωσεν	ἔθω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	be accustomed (see also εἴωθα)
ἕῳ	ἕος	{Case: [dative], Gender: [feminine], Number: [singular]}	
Κύκλωψ	Κύκλωψ	{Case: [nominative], Gender: [masculine], Number: [singular]}	a Cyclops
ἄντρου	ἄντρος	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
θύραν,	θύραν	{Case: [accusative], Gender: [feminine], Number: [singular]}	
ἐπιλαβόμενοι	ἐπιλαμβάνομαι	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [middle]}	
κάτωθεν	κάτωθεν	{}	from below, up from below
ἐρίων	ἔριον	{Case: [genitive], Gender: [neuter], Number: [plural]}	wool
προβάτων	πρόβατον	{Case: [genitive], Gender: [neuter], Number: [plural]}	sheep; small cattle
δόλῳ	δόλος	{Case: [dative], Gender: [masculine], Number: [singular]}	a bait, trap, cunning
ἐξαπατήσαντες	ἐξαπατάω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [active]}	to deceive
Κύκλωπα,	Κύκλωπ	{Case: [accusative], Gender: [masculine], Number: [singular]}	
2.19.0	2.19.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Perseus	Perseus	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.19.1	2.19.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Περσεὺς	Περσεύς	{Case: [nominative], Gender: [masculine], Number: [singular]}	Perseus
Δανάης.	Δανάης	{Case: [genitive], Gender: [feminine], Number: [singular]}	
λάρνακος	λάρνακος	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἐπιθείς.	ἐπιθείνω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	
2.19.2	2.19.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Σέριφον	Σέριφος	{Case: [accusative], Gender: [feminine], Number: [singular]}	Seriphos
νῆσον.	νῆσον	{Case: [accusative], Gender: [feminine], Number: [singular]}	
Ἁλιεὺς	Ἁλιεύς	{Case: [nominative], Gender: [masculine], Number: [singular]}	
Δίκτυς,	Δίκτυς,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
Πολυδέκτην	Πολυδέκτη	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ὑφ	ἐάφ	{}	
ἔπαθον.	παθονάω	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Δανάην	Δανᾶα	{Case: [accusative], Gender: [feminine], Number: [singular]}	
2.19.3	2.19.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Μεδούσης	Μέδουσα	{Case: [genitive], Gender: [feminine], Number: [singular]}	Medusa
Γοργοῦς.	Γοργοῦς	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Βοηθοῦντος	Βοηθοῦς	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Ἑρμοῦ	Ἑρμός	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Γραίας	Γραΐα	{Case: [genitive], Gender: [feminine], Number: [singular]}	
Γοργόνων	Γόργονος	{Case: [genitive], Gender: [masculine], Number: [plural]}	
ὁμαίμους,	ὁμαίμος	{Case: [accusative], Gender: [masculine], Number: [plural]}	
ὀδόντα	ὀδός	{Case: [accusative], Gender: [masculine], Number: [singular]}	a threshold > οὐδός
(τρεῖς	τρέω	{Mood: [indicative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}	to flee from fear, flee away
ἀποδεικνύωσι	ἀποδείκνυμι	{Mood: [subjunctive], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	display, appoint, demonstrate
Νύμφας	Νύμφας	{Case: [accusative], Gender: [feminine], Number: [plural]}	
πτηνὰ	πτηνός	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [plural]}	feathered, winged
πέδιλα	πέδιλον	{Case: [accusative], Gender: [neuter], Number: [plural]}	sandals
κόρυθα,	κόρυθα	{Case: [accusative], Gender: [feminine], Number: [singular]}	
ἥνπερ	τνισρός	{Case: [accusative], Gender: [feminine], Number: [singular], PrononimalType: [relative]}	
2.19.4	2.19.4	{Case: [genitive], Gender: [masculine], Number: [singular]}	
νυμφῶν	νυμφός	{Case: [genitive], Gender: [masculine], Number: [plural]}	
δρέπανον	δρέπανον	{Case: [accusative], Gender: [neuter], Number: [singular]}	a scythe
ἀπ	ἄς	{Case: [genitive], Definiteness: [definite], Gender: [feminine], Number: [singular], PrononimalType: [demonstrative]}	
κάτοπτρον,	κάτοπτρον	{Case: [accusative], Gender: [neuter], Number: [singular]}	a mirror
ἀέρα	ἀήρ	{Case: [accusative], Gender: [masculine], Number: [singular]}	the lower air, the air
ἀναπτόμενος	ἀνάπτω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	to make fast on
καθευδούσας	καθεύδω	{Case: [accusative], Gender: [feminine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [active]}	to lie down to sleep, sleep
Μέδουσαν	οέδειμι	{Case: [accusative], Gender: [feminine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	
(οὐ	(οὐ	{}	
ἀπέτεμεν	ἀποτίθημι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}	to put away, stow away
κεφαλήν.	κεφαλήν	{Case: [accusative], Gender: [feminine], Number: [singular]}	
2.19.5	2.19.5	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Ἐνθεῖς	Ἐνθέας	{Case: [nominative], Gender: [masculine], Number: [singular]}	
κόρυθα	κόρυθον	{Case: [accusative], Gender: [feminine], Number: [singular]}	
ἠμφιεσμένον.	ἀμφιέννυμι	{Aspect: [perfective], Case: [accusative], Gender: [neuter], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	to put round
ἐντεῦθεν	ἐντεῦθεν	{}	hence
Αἰθιοπίαν	Αἰθιοπία	{Case: [accusative], Gender: [feminine], Number: [singular]}	Ethiopia (LSJ Αἰθίοψ)
ἔγημε	ἔγω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Ἀνδρομέδαν,	Ἀνδρομέδα	{Case: [accusative], Gender: [feminine], Number: [singular]}	Andromeda
Ἄργει	Ἄργος	{Case: [dative], Gender: [feminine], Number: [singular]}	Argos
2.20.0	2.20.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Jason	Jason	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.20.1	2.20.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Αἴσων,	Αἴσων	{Case: [nominative], Gender: [masculine], Number: [singular]}	Aeson
Ἰωλκίᾳ	Ἰωλκία	{Case: [dative], Gender: [feminine], Number: [singular]}	
Πελίου.	Πελίοι	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Φεύγων	Φεῦγος	{Case: [nominative], Gender: [masculine], Number: [plural]}	
Κένταυρον	Κένταυρος	{Case: [accusative], Gender: [masculine], Number: [singular]}	a Centaur
Χείρωνα	Χείρων	{Case: [accusative], Gender: [masculine], Number: [singular]}	Cheiron
εὐκλεέστατον	εὐκλεής	{Case: [accusative], Degree: [superlative], Gender: [masculine], Number: [singular]}	of good report, famous, glorious
ἐπαίδευεν	παιδεύω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to bring up
Πηλίῳ	Πήλιον	{Case: [dative], Gender: [neuter], Number: [singular]}	Pelion
Ἀσκληπιὸν	Ἀσκληπιός	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [singular]}	Asclepius
Πηλεά	Πηλεά	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ἡρώων.	ἡρώων	{Case: [genitive], Gender: [masculine], Number: [plural]}	
θηρᾶν	θηραίνω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	
λαγὼς	λαγχάνω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to obtain by lot, by fate, by the will of the gods
αἶγας	αἶγυς	{Case: [accusative], Gender: [masculine], Number: [plural]}	
παλαίειν	παλαίω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to wrestle
πὺξ	πυάω	{Aspect: [perfective], Number: [singular], Tense: [past], VerbForm: [infinitive], Voice: [active]}	
αὐλὸν	αὐλός	{Case: [accusative], Gender: [masculine], Number: [singular]}	aulos (wind instrument resembling oboe)
λύραν,	λύραν	{Case: [accusative], Gender: [feminine], Number: [singular]}	
νοσοῦντας	νοσέω	{Case: [accusative], Gender: [masculine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [active]}	to be sick, ill, to ail
ἐπιτηδεύματα	ἐπιτήδευμα	{Case: [accusative], Gender: [neuter], Number: [plural]}	a pursuit, business, practice
ἔνδοξά	ἔνδοξος	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [plural]}	held in esteem
ἐστιν.	ἔστινον	{Case: [genitive], Gender: [masculine], Number: [singular]}	
2.20.2	2.20.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἡβῶντος,	ἡβάνω	{Case: [genitive], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	
ἐξιόντα	ἔξειμι	{Case: [accusative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	go out
Πελίαν	Πελίαι	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ἀξιοῦν	ἀξιός	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [singular]}	
ἀδίκως	ἀδίκως	{Degree: [positive]}	
κλαπεῖσαν,	κλαπέω	{Aspect: [perfective], Case: [accusative], Gender: [feminine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [passive]}	
ἀποδιδόναι.	ἀποδιδοναίνω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	
Πελίας	Πελία	{Case: [genitive], Gender: [feminine], Number: [singular]}	
Κολχίδι	Κολχίς	{Case: [dative], Gender: [feminine], Number: [singular]}	Colchis
κατοίσει.	κατοισείω	{Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}	
Ξυνέλεξεν	Ξυναλέγω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
μεθ	μεθ	{Case: [accusative], Gender: [masculine], Number: [plural]}	
Τελαμῶνα	Τελαμών	{Case: [accusative], Gender: [masculine], Number: [singular]}	Telamon
Αἴαντος	Αἴας	{Case: [genitive], Gender: [masculine], Number: [singular]}	Ajax
Τῖφυν	Τῖφυς	{Case: [accusative], Gender: [masculine], Number: [singular]}	
κυβερνήτην	κυβερνήτης	{Case: [accusative], Gender: [masculine], Number: [singular]}	a steersman, helmsman, pilot
πεντήκοντα.	πεντήκων	{Case: [accusative], Gender: [feminine], Number: [singular]}	
2.20.3	2.20.3	{Case: [genitive], Gender: [feminine], Number: [singular]}	
Μήδεια,	Μήδεια	{Case: [nominative], Gender: [masculine], Number: [singular]}	Medea
Κολχικοῦ	Κολχικός	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
ἐπεκούρησεν.	ἐπικορέω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
παντοίων	παντοῖος	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [plural]}	of all sorts
φαρμάκων	φάρμακον	{Case: [genitive], Gender: [masculine], Number: [plural]}	a drug, medicine
φίλτρων	φίλτρον	{Case: [genitive], Gender: [neuter], Number: [plural]}	a love-charm
ταύρους	ταῦρος	{Case: [accusative], Gender: [masculine], Number: [plural]}	a bull
ἐκπνέοντας	ἐκπνέω	{Case: [accusative], Gender: [masculine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [active]}	to breathe out
δαμάζοι,	δαμάζω	{Mood: [optative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	to overpower, tame, conquer, subdue
μυρίους	μύριοι	{Case: [accusative], Gender: [masculine], Number: [plural]}	ten thousand
νικῴη.	νικῴα	{Case: [nominative], Gender: [masculine], Number: [singular]}	
δράκοντα	δράκων	{Case: [accusative], Gender: [masculine], Number: [singular]}	dragon, serpent
ἀποκομίζων	ἀποκομίζω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to carry away, escort
Μήδειαν.	Μήδειαν	{Case: [accusative], Gender: [feminine], Number: [singular]}	
Πελίου	Πέλιος	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἀπεδέξατο.	ἀποδέχομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to accept from
2.21.0	2.21.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Ulysses	Ulysses	{Case: [genitive], Degree: [positive], Gender: [feminine], Number: [singular]}	
Argus	οὖς	{Case: [genitive], Definiteness: [definite], Gender: [masculine], Number: [singular], PrononimalType: [demonstrative]}	ear
2.21.1	2.21.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἐπανῆλθον	πανέρχομαι	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Ἰθάκῃ	Ἰθάκη	{Case: [dative], Gender: [feminine], Number: [singular]}	Ithaca
ᾤκησεν.	ἀκηθέω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
πανταχοῦ	πανταχοῦ	{}	everywhere
καθορμίζεσθαι	καθορμίζω	{Tense: [present], VerbForm: [infinitive], Voice: [middle]}	to bring
χωρία,	χωρία	{Case: [accusative], Gender: [neuter], Number: [plural]}	
φίλην	φίλη	{Case: [accusative], Gender: [feminine], Number: [singular]}	
Ἰθάκην.	Ἰθάκην	{Case: [accusative], Gender: [feminine], Number: [singular]}	
Εἴκοσιν	Εἴκοσι	{}	
ἕτη	ἕτη	{Case: [nominative], Gender: [feminine], Number: [singular]}	
ἐφοίτα,	φοιτάω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to go to and fro, up and down, to stalk
ἄλλοτε	ἄλλοτε	{}	at another time, at other times
χειμῶνος,	χειμών	{Case: [genitive], Gender: [masculine], Number: [singular]}	winter; storm, stormy weather
Αἴολος	Αἴολος	{Case: [nominative], Gender: [masculine], Number: [singular]}	Aeolus
αὐτῷ,	αὐτῷ,	{}	
ἅνω	ἅς	{Case: [genitive], Gender: [masculine], Number: [singular], Person: [third], PrononimalType: [personal]}	
ἀνέμοις.	ἀνέμοιτος	{Case: [dative], Gender: [masculine], Number: [plural]}	
2.21.2	2.21.2	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
ἐπώκειλε	ἐπόκειλαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
λιμένα.	λιμήν	{Case: [accusative], Gender: [masculine], Number: [singular]}	a harbour, haven, creek
λάθρᾳ	λάθρᾳ	{}	
συβώτου	σύβωτος	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
Εὐμαίου	Εὐμαῖος	{Case: [genitive], Gender: [masculine], Number: [singular]}	
καλύβην	καλύβη	{Case: [accusative], Gender: [feminine], Number: [singular]}	a hut, cabin, cell
ἐπιγιγνώσκων	ἐπιγιγνώσκω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to look upon, witness, observe
γοὶρ	γοῦρ	{}	
ἀπεδήμει.	ἀποδημείω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἐγγὺς	ἐγγύς	{Degree: [positive]}	near, nigh, at hand
χαμαὶ	χαμαί	{}	on the earth, on the ground
κύων	κύον	{Case: [nominative], Gender: [masculine], Number: [singular]}	
ἐκίνει	κίνω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἔσαινεν,	σαίω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἤρκεσεν	ἀρκέω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to ward off; to be sufficient
ἰσχὺς	ἰσχύς	{Case: [nominative], Gender: [feminine], Number: [singular]}	strength
Ὀδυσσέα	Ὀδυσσῆς	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ὄμμασι	ὄμμα	{Case: [dative], Gender: [neuter], Number: [plural]}	the eye
τηρῶν.	τηρόσσω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	
2.21.3	2.21.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
